"dataID" "beetles" "precipitation" "altitude" "temperature" "minTemp" "region" "plot" "year" "technician" "spatialCoordinate"
"735" 735 0 0.879668972454965 0.73469387755102 5.39398199577854 -24.03097005154 8 37 15 3 22.0408163265306
"736" 736 3 0.314584013307467 0.73469387755102 10.1836880811215 -17.2664798804618 8 37 16 1 22.0408163265306
"737" 737 1 0.374413171550259 0.73469387755102 7.71264046618753 -16.0073509922001 8 37 17 4 22.0408163265306
"738" 738 120 0.504722231533378 0.73469387755102 9.26128640586548 -10.5827599848901 8 37 18 4 22.0408163265306
"739" 739 0 0.516620413633063 0.73469387755102 5.3835031236712 -13.2118660500062 8 37 19 3 22.0408163265306
"740" 740 0 0.200127772521228 0.73469387755102 5.66947499454991 -13.1514804629406 8 37 20 2 22.0408163265306
"741" 741 0 0.429760799976066 0.755102040816326 6.21172427113776 -15.4241907433027 8 38 1 3 22.6530612244898
"742" 742 1 0.389215221162885 0.755102040816326 8.02169963747871 -11.6633910678307 8 38 2 2 22.6530612244898
"743" 743 0 0.988835889613256 0.755102040816326 8.64455456154098 -16.4659149583393 8 38 3 2 22.6530612244898
"744" 744 0 0.687542458996177 0.755102040816326 6.46399119084378 -10.9064934873692 8 38 4 1 22.6530612244898
"745" 745 0 0.210810984484851 0.755102040816326 7.58703378571806 -15.0706473801144 8 38 5 5 22.6530612244898
"746" 746 3 0.448436968494207 0.755102040816326 6.74973265461301 -12.8975853588831 8 38 6 5 22.6530612244898
"747" 747 0 0.890770091209561 0.755102040816326 7.85205231218276 -15.2656163707106 8 38 7 1 22.6530612244898
"748" 748 0 0.62628123536706 0.755102040816326 4.88175993396577 -19.0444967324871 8 38 8 4 22.6530612244898
"749" 749 10 0.486261322395876 0.755102040816326 6.64935293963787 -12.0294296497303 8 38 9 5 22.6530612244898
"750" 750 1 0.290113632334396 0.755102040816326 7.80645961391416 -17.0288789765792 8 38 10 4 22.6530612244898
"751" 751 5 0.253844362217933 0.755102040816326 7.65636993765508 -14.7648445710349 8 38 11 4 22.6530612244898
"752" 752 0 0.391201278660446 0.755102040816326 6.13555204107103 -20.9402369855547 8 38 12 1 22.6530612244898
"753" 753 1 0.401448278455064 0.755102040816326 8.26683807775986 -16.1995827085459 8 38 13 5 22.6530612244898
"754" 754 1 0.975414887536317 0.755102040816326 9.40350713681106 -8.47788095919447 8 38 14 2 22.6530612244898
"755" 755 0 0.994347295956686 0.755102040816326 6.2500234856983 -18.4363116942995 8 38 15 3 22.6530612244898
"756" 756 4 0.409707878949121 0.755102040816326 8.00084633433868 -13.9103751612085 8 38 16 5 22.6530612244898
"757" 757 1 0.562818604754284 0.755102040816326 6.09875146562842 -13.7581664247604 8 38 17 4 22.6530612244898
"758" 758 24 0.0311413677409291 0.755102040816326 7.62647405413588 -8.27304514554218 8 38 18 1 22.6530612244898
"759" 759 2 0.773986248997971 0.755102040816326 8.2367854112075 -11.9786065482671 8 38 19 1 22.6530612244898
"760" 760 0 0.984901931602508 0.755102040816326 6.25633593213421 -8.90502498571191 8 38 20 1 22.6530612244898
"761" 761 25 0.334426034009084 0.775510204081633 8.641136931379 -7.84111526466791 8 39 1 1 23.265306122449
"762" 762 0 0.458970658946782 0.775510204081633 6.29667276505628 -11.7978428602555 8 39 2 5 23.265306122449
"763" 763 2 0.23002991778776 0.775510204081633 9.89198787499466 -11.1129325722385 8 39 3 3 23.265306122449
"764" 764 1 0.921040130080655 0.775510204081633 6.90917440399775 -12.921151697632 8 39 4 5 23.265306122449
"765" 765 0 0.557110525667667 0.775510204081633 8.6877816069244 -8.95632583763601 8 39 5 3 23.265306122449
"766" 766 0 0.612837828230113 0.775510204081633 8.39001471631476 -12.913540197186 8 39 6 3 23.265306122449
"767" 767 2 0.237297765444964 0.775510204081633 7.74235335936086 -12.4943259823796 8 39 7 2 23.265306122449
"768" 768 86 0.468157252995297 0.775510204081633 7.06621078158045 -8.02016821062156 8 39 8 5 23.265306122449
"769" 769 0 0.90599445393309 0.775510204081633 4.84728127939874 -19.4282942831277 8 39 9 5 23.265306122449
"770" 770 2 0.5842357610818 0.775510204081633 7.21375586407506 -14.9532459738759 8 39 10 4 23.265306122449
"771" 771 75 0.0577128317672759 0.775510204081633 8.8003396567727 -3.43561726247001 8 39 11 1 23.265306122449
"772" 772 0 0.183249598369002 0.775510204081633 6.92770489434027 -11.9148126154342 8 39 12 2 23.265306122449
"773" 773 0 0.518409068696201 0.775510204081633 6.10132069874802 -14.1196789899227 8 39 13 2 23.265306122449
"774" 774 0 0.394426854792982 0.775510204081633 8.13597858593115 -11.991335495051 8 39 14 1 23.265306122449
"775" 775 5 0.488614213187248 0.775510204081633 8.4614153284418 -10.2600722972959 8 39 15 1 23.265306122449
"776" 776 0 0.151466176845133 0.775510204081633 6.78490918328301 -20.0024391393127 8 39 16 4 23.265306122449
"777" 777 100 0.921191067434847 0.775510204081633 9.33612813161002 -7.66124358333965 8 39 17 4 23.265306122449
"778" 778 0 0.716570192715153 0.775510204081633 6.71811271494502 -13.0930904996323 8 39 18 1 23.265306122449
"779" 779 3 0.796502402750775 0.775510204081633 5.48889601918184 -9.91930565924239 8 39 19 4 23.265306122449
"780" 780 11 0.369317847071216 0.775510204081633 8.15641251614564 -13.9032036600601 8 39 20 4 23.265306122449
"781" 781 0 0.572739112423733 0.795918367346939 7.13733038160836 -10.7905345439923 8 40 1 4 23.8775510204082
"782" 782 0 0.38922397675924 0.795918367346939 5.90236266743278 -15.5070578028537 8 40 2 3 23.8775510204082
"783" 783 0 0.909805295523256 0.795918367346939 7.01212804456127 -15.4779054672098 8 40 3 1 23.8775510204082
"784" 784 0 0.642744484590366 0.795918367346939 7.20772292016891 -13.3596662332032 8 40 4 2 23.8775510204082
"785" 785 0 0.88538198499009 0.795918367346939 5.04905190825348 -17.9018468453806 8 40 5 5 23.8775510204082
"786" 786 0 0.0690545146353543 0.795918367346939 8.52464564837401 -16.8119531594917 8 40 6 2 23.8775510204082
"787" 787 0 0.808350955601782 0.795918367346939 5.52508513996264 -18.0780345575389 8 40 7 1 23.8775510204082
"788" 788 3 0.0674823222216219 0.795918367346939 8.84288108436277 -13.0079772078868 8 40 8 1 23.8775510204082
"789" 789 2 0.453657136065885 0.795918367346939 8.03261398774458 -13.1104088210584 8 40 9 4 23.8775510204082
"790" 790 1 0.18010591994971 0.795918367346939 6.15528306126481 -14.9018084172174 8 40 10 5 23.8775510204082
"791" 791 1 0.634136245353147 0.795918367346939 6.13839881884751 -6.92142454820627 8 40 11 2 23.8775510204082
"792" 792 0 0.76323752431199 0.795918367346939 7.29906169482393 -14.8884744242348 8 40 12 5 23.8775510204082
"793" 793 0 0.1621963030193 0.795918367346939 8.20872037432974 -17.0513101547757 8 40 13 2 23.8775510204082
"794" 794 0 0.156560157891363 0.795918367346939 6.74457505083529 -14.5141698131833 8 40 14 1 23.8775510204082
"795" 795 1 0.870279108872637 0.795918367346939 8.31944595225041 -10.0855033497766 8 40 15 4 23.8775510204082
"796" 796 2 0.218717788811773 0.795918367346939 6.93222154671212 -13.4605661340314 8 40 16 4 23.8775510204082
"797" 797 3 0.590888002654538 0.795918367346939 7.72802191664351 -15.6520811142811 8 40 17 4 23.8775510204082
"798" 798 0 0.700839764904231 0.795918367346939 5.30614276341049 -17.1116709210243 8 40 18 5 23.8775510204082
"799" 799 0 0.820839881664142 0.795918367346939 6.60236657940669 -9.95146663565662 8 40 19 1 23.8775510204082
"800" 800 0 0.717312008375302 0.795918367346939 8.2449135602813 -12.7446032749406 8 40 20 2 23.8775510204082
"801" 801 0 0.415244054514915 0.816326530612245 7.64104867935637 -6.17578790076097 9 41 1 1 24.4897959183673
"802" 802 0 0.531438757665455 0.816326530612245 5.1638846576632 -16.440410144737 9 41 2 5 24.4897959183673
"803" 803 0 0.00324621424078941 0.816326530612245 9.41223770728791 -7.88909762845973 9 41 3 4 24.4897959183673
"804" 804 0 0.252099723322317 0.816326530612245 5.42887239413792 -9.75622365809317 9 41 4 5 24.4897959183673
"805" 805 0 0.155228920048103 0.816326530612245 7.45255736959623 -17.9794661268425 9 41 5 5 24.4897959183673
"806" 806 0 0.878839791286737 0.816326530612245 4.51962358247945 -21.0087995818736 9 41 6 5 24.4897959183673
"807" 807 0 0.203511162893847 0.816326530612245 7.13485862011546 -7.63479307121947 9 41 7 2 24.4897959183673
"808" 808 0 0.583528404124081 0.816326530612245 5.46727643161537 -12.8930855660542 9 41 8 1 24.4897959183673
"809" 809 0 0.804473386378959 0.816326530612245 6.66224805032359 -16.451237126725 9 41 9 1 24.4897959183673
"810" 810 0 0.264716582372785 0.816326530612245 6.97273527504401 -8.52791627431865 9 41 10 1 24.4897959183673
"811" 811 0 0.405742728384212 0.816326530612245 7.79706669854456 -13.2225092853816 9 41 11 3 24.4897959183673
"812" 812 0 0.380358448717743 0.816326530612245 7.40078604802946 -11.6526207288585 9 41 12 2 24.4897959183673
"813" 813 0 0.240951270796359 0.816326530612245 8.51502193510057 -0.865335469358328 9 41 13 1 24.4897959183673
"814" 814 0 0.842069704318419 0.816326530612245 4.8642060225782 -14.0254695286879 9 41 14 4 24.4897959183673
"815" 815 0 0.00709935487248003 0.816326530612245 7.69703897227989 -7.29929718582754 9 41 15 5 24.4897959183673
"816" 816 0 0.476415365468711 0.816326530612245 8.10752176795611 -15.9582590602788 9 41 16 3 24.4897959183673
"817" 817 0 0.874515716219321 0.816326530612245 5.08903531543435 -10.9088883065599 9 41 17 4 24.4897959183673
"818" 818 0 0.566878651967272 0.816326530612245 7.22119123278642 -13.6396411346885 9 41 18 3 24.4897959183673
"819" 819 0 0.500824617221951 0.816326530612245 6.01733233709345 -15.8486447528698 9 41 19 4 24.4897959183673
"820" 820 0 0.874521149788052 0.816326530612245 5.791340522929 -15.0007236678569 9 41 20 5 24.4897959183673
"821" 821 0 0.524293957278132 0.836734693877551 9.38119374476468 -11.6705520125238 9 42 1 5 25.1020408163265
"822" 822 0 0.0925511021632701 0.836734693877551 7.63937385734266 -11.5895116438089 9 42 2 3 25.1020408163265
"823" 823 0 0.134571503615007 0.836734693877551 7.74535227897672 -10.4647334690876 9 42 3 3 25.1020408163265
"824" 824 0 0.0430209250189364 0.836734693877551 9.488067956456 -10.6495153207049 9 42 4 4 25.1020408163265
"825" 825 0 0.579527264460921 0.836734693877551 8.87681169509983 -10.4738162709481 9 42 5 5 25.1020408163265
"826" 826 1 0.0749190652277321 0.836734693877551 8.29684023191316 -10.2831235918966 9 42 6 5 25.1020408163265
"827" 827 0 0.109240429243073 0.836734693877551 9.15438245870268 -9.38962539630424 9 42 7 4 25.1020408163265
"828" 828 0 0.0269805011339486 0.836734693877551 8.95786772742963 -8.34618350297093 9 42 8 1 25.1020408163265
"829" 829 0 0.44965722411871 0.836734693877551 8.77435529818854 -11.0082924815787 9 42 9 4 25.1020408163265
"830" 830 0 0.802779154153541 0.836734693877551 4.99807956237441 -14.8522741271649 9 42 10 3 25.1020408163265
"831" 831 2 0.0946207772940397 0.836734693877551 9.87841438902637 -9.49137008631175 9 42 11 5 25.1020408163265
"832" 832 0 0.0217266413383186 0.836734693877551 7.19401254253557 -12.0498659623239 9 42 12 2 25.1020408163265
"833" 833 0 0.865996729349717 0.836734693877551 6.08290112232884 -13.5643618962021 9 42 13 4 25.1020408163265
"834" 834 0 0.582203940721229 0.836734693877551 5.22654810599146 -16.2838449944551 9 42 14 5 25.1020408163265
"835" 835 0 0.156790239037946 0.836734693877551 9.07915357784463 -9.17264267654142 9 42 15 3 25.1020408163265
"836" 836 0 0.514403509441763 0.836734693877551 8.70957221514641 -13.6926386479013 9 42 16 3 25.1020408163265
"837" 837 0 0.942464028950781 0.836734693877551 7.64899698533213 -17.0692078102488 9 42 17 1 25.1020408163265
"838" 838 0 0.859073282685131 0.836734693877551 8.36445185639991 -13.4510294976124 9 42 18 2 25.1020408163265
"839" 839 0 0.614471670007333 0.836734693877551 5.54823193214929 -20.101519912006 9 42 19 5 25.1020408163265
"840" 840 0 0.621229486307129 0.836734693877551 5.94779368471449 -13.203368783006 9 42 20 3 25.1020408163265
"841" 841 0 0.770207359222695 0.857142857142857 7.78974258327591 -7.72136327054801 9 43 1 3 25.7142857142857
"842" 842 0 0.559223463525996 0.857142857142857 4.47580533601078 -17.1121439311988 9 43 2 1 25.7142857142857
"843" 843 0 0.104635148309171 0.857142857142857 8.9364770982481 -8.90352127151676 9 43 3 3 25.7142857142857
"844" 844 0 0.160728369606659 0.857142857142857 6.94131966504002 -16.3117611197076 9 43 4 5 25.7142857142857
"845" 845 0 0.921017819782719 0.857142857142857 6.55427671699519 -13.2130254520477 9 43 5 5 25.7142857142857
"846" 846 0 0.858829384669662 0.857142857142857 6.76323638377445 -10.8099412507611 9 43 6 5 25.7142857142857
"847" 847 0 0.768369293771684 0.857142857142857 6.62409136896687 -11.6867098798897 9 43 7 2 25.7142857142857
"848" 848 1 0.0215932258870453 0.857142857142857 9.76295669433395 -6.95151811512634 9 43 8 1 25.7142857142857
"849" 849 0 0.900029808748513 0.857142857142857 7.16877512736911 -9.81907881748604 9 43 9 1 25.7142857142857
"850" 850 0 0.422055596718565 0.857142857142857 9.14344835407766 -9.84130712578118 9 43 10 3 25.7142857142857
"851" 851 0 0.815620528068393 0.857142857142857 4.68317207284937 -17.9038441049639 9 43 11 5 25.7142857142857
"852" 852 1 0.165990423876792 0.857142857142857 8.79945135592217 -10.1669260269756 9 43 12 4 25.7142857142857
"853" 853 0 0.702329544350505 0.857142857142857 6.36120828320938 -14.9161532518802 9 43 13 2 25.7142857142857
"854" 854 0 0.146583809517324 0.857142857142857 6.87919815662982 -8.94237196273936 9 43 14 2 25.7142857142857
"855" 855 0 0.783650883939117 0.857142857142857 7.0898518223382 -10.0175847489685 9 43 15 3 25.7142857142857
"856" 856 0 0.222305322065949 0.857142857142857 8.46396027841339 -9.81473977023878 9 43 16 3 25.7142857142857
"857" 857 1 0.117966502672061 0.857142857142857 6.88391635600211 -9.97719800707783 9 43 17 4 25.7142857142857
"858" 858 0 0.950626030098647 0.857142857142857 7.535836613604 -8.36514822594266 9 43 18 1 25.7142857142857
"859" 859 0 0.635327411815524 0.857142857142857 7.81350826202626 -13.2083762881275 9 43 19 4 25.7142857142857
"860" 860 0 0.470433705253527 0.857142857142857 4.48303312049913 -8.6114434108412 9 43 20 4 25.7142857142857
"861" 861 0 0.120422721607611 0.877551020408163 6.27580684718049 -13.6220312338914 9 44 1 5 26.3265306122449
"862" 862 0 0.480194857809693 0.877551020408163 5.11759412606551 -9.64942330538233 9 44 2 5 26.3265306122449
"863" 863 0 0.368039822205901 0.877551020408163 5.12350817109762 -14.9001823513977 9 44 3 5 26.3265306122449
"864" 864 0 0.909002645174041 0.877551020408163 5.37206725046343 -11.977819979637 9 44 4 5 26.3265306122449
"865" 865 0 0.152872634120286 0.877551020408163 7.56166539659096 -11.8703806668702 9 44 5 5 26.3265306122449
"866" 866 0 0.855542484438047 0.877551020408163 8.09323921442336 -7.59548181406441 9 44 6 3 26.3265306122449
"867" 867 0 0.907381367171183 0.877551020408163 5.42798816777139 -12.8676699940351 9 44 7 4 26.3265306122449
"868" 868 0 0.899858920136467 0.877551020408163 3.98385469165003 -12.5268860597894 9 44 8 1 26.3265306122449
"869" 869 0 0.514945505419746 0.877551020408163 8.8709997282487 -14.4166035689437 9 44 9 2 26.3265306122449
"870" 870 0 0.416780355619267 0.877551020408163 6.00854276415265 -14.1433268064647 9 44 10 3 26.3265306122449
"871" 871 0 0.469175448641181 0.877551020408163 4.28628667319498 -15.0768291173571 9 44 11 5 26.3265306122449
"872" 872 0 0.197256424231455 0.877551020408163 5.23195543434775 -14.3244205931192 9 44 12 1 26.3265306122449
"873" 873 0 0.329779473599046 0.877551020408163 8.58077230668931 -13.8860746493492 9 44 13 4 26.3265306122449
"874" 874 0 0.955389225622639 0.877551020408163 5.86746864059313 -17.7284268322512 9 44 14 1 26.3265306122449
"875" 875 0 0.584825026104227 0.877551020408163 8.11614475321329 -7.42626546888837 9 44 15 2 26.3265306122449
"876" 876 0 0.618567775702104 0.877551020408163 8.94729133547588 -10.7122552528583 9 44 16 2 26.3265306122449
"877" 877 0 0.495288227219135 0.877551020408163 4.31775393026254 -12.8035885052642 9 44 17 2 26.3265306122449
"878" 878 0 0.518186261644587 0.877551020408163 4.79038691349632 -13.3938995994593 9 44 18 1 26.3265306122449
"879" 879 0 0.325241371290758 0.877551020408163 7.1886222524692 -9.88724248216154 9 44 19 5 26.3265306122449
"880" 880 0 0.552817386575043 0.877551020408163 7.65314794719523 -10.4293632044517 9 44 20 4 26.3265306122449
"881" 881 0 0.0177831065375358 0.897959183673469 7.78927617750074 -12.8771814541978 9 45 1 5 26.9387755102041
"882" 882 0 0.0569726510439068 0.897959183673469 9.52294131039585 -9.54999378933191 9 45 2 2 26.9387755102041
"883" 883 0 0.388734344625846 0.897959183673469 6.8143122063199 -9.88728985747592 9 45 3 3 26.9387755102041
"884" 884 0 0.110059214755893 0.897959183673469 6.61524452149811 -10.3581292737858 9 45 4 4 26.9387755102041
"885" 885 0 0.0580943147651851 0.897959183673469 7.8759039742587 -11.9836731651565 9 45 5 4 26.9387755102041
"886" 886 0 0.192604857496917 0.897959183673469 5.03005254172663 -11.5400624230124 9 45 6 5 26.9387755102041
"887" 887 0 0.616521884920076 0.897959183673469 4.55120631607192 -9.80463755632325 9 45 7 3 26.9387755102041
"888" 888 0 0.593625131761655 0.897959183673469 6.78044294726047 -14.4989950503142 9 45 8 1 26.9387755102041
"889" 889 0 0.597685679094866 0.897959183673469 8.40336599919888 -6.19101786795812 9 45 9 3 26.9387755102041
"890" 890 0 0.906595766311511 0.897959183673469 4.18578173054325 -17.3150135719984 9 45 10 1 26.9387755102041
"891" 891 0 0.445523936068639 0.897959183673469 6.7104737991182 -14.2576523041672 9 45 11 3 26.9387755102041
"892" 892 0 0.721286036539823 0.897959183673469 7.68754913585204 -12.6055296708005 9 45 12 1 26.9387755102041
"893" 893 0 0.237508250167593 0.897959183673469 4.64735407169851 -18.5197511056288 9 45 13 2 26.9387755102041
"894" 894 0 0.142295781057328 0.897959183673469 8.89963912239241 -9.12270633850572 9 45 14 1 26.9387755102041
"895" 895 0 0.856655673589557 0.897959183673469 7.14452479986417 -8.41728524789838 9 45 15 3 26.9387755102041
"896" 896 0 0.0750631871633232 0.897959183673469 5.22945410662274 -20.0101014772407 9 45 16 3 26.9387755102041
"897" 897 0 0.0216751468833536 0.897959183673469 7.18720823197569 -7.54601304464137 9 45 17 1 26.9387755102041
"898" 898 0 0.122391620650887 0.897959183673469 5.98524982805307 -14.9538815718667 9 45 18 1 26.9387755102041
"899" 899 0 0.693578774109483 0.897959183673469 5.22539267569723 -12.7313770788953 9 45 19 2 26.9387755102041
"900" 900 0 0.460468353936449 0.897959183673469 7.48233331760335 -11.4716539776324 9 45 20 1 26.9387755102041
"901" 901 0 0.270201246719807 0.918367346938775 4.86671953278176 -13.7150964893914 10 46 1 5 27.5510204081633
"902" 902 8 0.455095182172954 0.918367346938775 8.2311425931058 -10.1939162053624 10 46 2 5 27.5510204081633
"903" 903 0 0.510476477444172 0.918367346938775 5.94128046396702 -14.3515048891575 10 46 3 2 27.5510204081633
"904" 904 0 0.219658464426175 0.918367346938775 5.10793636764913 -17.0375660926347 10 46 4 1 27.5510204081633
"905" 905 0 0.400094258133322 0.918367346938775 4.61473393628887 -19.7594576723183 10 46 5 5 27.5510204081633
"906" 906 0 0.729184883181006 0.918367346938775 4.06441051957711 -18.3938233103439 10 46 6 5 27.5510204081633
"907" 907 9 0.163844325579703 0.918367346938775 9.0956442605476 -10.6976842697505 10 46 7 1 27.5510204081633
"908" 908 0 0.963441944448277 0.918367346938775 6.25649518149487 -18.0767304451458 10 46 8 1 27.5510204081633
"909" 909 0 0.943138560513034 0.918367346938775 6.164896411845 -11.9789600526166 10 46 9 2 27.5510204081633
"910" 910 0 0.358087731990963 0.918367346938775 6.45226079670294 -13.825741957182 10 46 10 2 27.5510204081633
"911" 911 21 0.393948743119836 0.918367346938775 7.68172039699323 -13.1558883163835 10 46 11 5 27.5510204081633
"912" 912 0 0.256241421215236 0.918367346938775 7.7611047905176 -15.1594968274064 10 46 12 1 27.5510204081633
"913" 913 0 0.306597534567118 0.918367346938775 6.41282071850776 -14.2422361562209 10 46 13 4 27.5510204081633
"914" 914 0 0.131582422880456 0.918367346938775 6.50997760754592 -14.2031302398883 10 46 14 4 27.5510204081633
"915" 915 0 0.98111131368205 0.918367346938775 7.20909749835312 -11.695570865833 10 46 15 3 27.5510204081633
"916" 916 0 0.598525822162628 0.918367346938775 8.34512379092678 -17.0826067531061 10 46 16 4 27.5510204081633
"917" 917 0 0.748547380324453 0.918367346938775 4.44597668761901 -15.7342580786917 10 46 17 1 27.5510204081633
"918" 918 0 0.0719438814558089 0.918367346938775 7.4865732370182 -15.646404680204 10 46 18 3 27.5510204081633
"919" 919 2 0.580856277374551 0.918367346938775 6.25809827239766 -12.6409192909976 10 46 19 4 27.5510204081633
"920" 920 0 0.614933087024838 0.918367346938775 6.89491184710107 -12.8564544565865 10 46 20 3 27.5510204081633
"921" 921 0 0.485181445255876 0.938775510204082 5.57309296036291 -13.8163843314339 10 47 1 2 28.1632653061225
"922" 922 0 0.783235180657357 0.938775510204082 5.37439817360754 -11.9278827656411 10 47 2 2 28.1632653061225
"923" 923 0 0.546176499687135 0.938775510204082 5.27765659809265 -16.1143674352055 10 47 3 4 28.1632653061225
"924" 924 0 0.616609779186547 0.938775510204082 5.16452178389917 -15.375995725786 10 47 4 1 28.1632653061225
"925" 925 0 0.398970876354724 0.938775510204082 6.98873539136875 -12.1356774470675 10 47 5 5 28.1632653061225
"926" 926 60 0.220897037768736 0.938775510204082 8.24892162795331 -10.4056322061688 10 47 6 4 28.1632653061225
"927" 927 1 0.249966160627082 0.938775510204082 5.11936897931773 -9.48208754849481 10 47 7 4 28.1632653061225
"928" 928 0 0.248722158139572 0.938775510204082 4.901127608569 -16.1779319024663 10 47 8 1 28.1632653061225
"929" 929 0 0.826910610077903 0.938775510204082 4.35991777929629 -12.6256311758112 10 47 9 5 28.1632653061225
"930" 930 83 0.588559790281579 0.938775510204082 8.67430735526758 -9.78861980141576 10 47 10 4 28.1632653061225
"931" 931 0 0.689006573520601 0.938775510204082 4.67700656790438 -18.6762386049931 10 47 11 2 28.1632653061225
"932" 932 0 0.934218391077593 0.938775510204082 7.42588644389215 -16.8775426392133 10 47 12 5 28.1632653061225
"933" 933 2 0.671412567840889 0.938775510204082 6.70497122251581 -12.8071676475387 10 47 13 4 28.1632653061225
"934" 934 0 0.840596231399104 0.938775510204082 4.37622994052398 -18.7751649607384 10 47 14 1 28.1632653061225
"935" 935 0 0.472115368815139 0.938775510204082 6.27236520948972 -15.1200228174285 10 47 15 3 28.1632653061225
"936" 936 0 0.546338079730049 0.938775510204082 5.82906275343302 -18.850292002524 10 47 16 3 28.1632653061225
"937" 937 15 0.90352713316679 0.938775510204082 8.31550849702361 -5.4584613783451 10 47 17 1 28.1632653061225
"938" 938 0 0.969267520820722 0.938775510204082 7.3215760230847 -12.3538573675919 10 47 18 3 28.1632653061225
"939" 939 1 0.0870215415488929 0.938775510204082 8.63653847536224 -16.4227857000114 10 47 19 1 28.1632653061225
"940" 940 41 0.597765780985355 0.938775510204082 7.54538074772026 -10.4149888503396 10 47 20 4 28.1632653061225
"941" 941 0 0.939952106913552 0.959183673469388 7.99111631711736 -12.1145328575307 10 48 1 3 28.7755102040816
"942" 942 0 0.126566371880472 0.959183673469388 7.61203395238868 -16.826630104153 10 48 2 1 28.7755102040816
"943" 943 0 0.926261703018099 0.959183673469388 6.3902855425959 -10.3082945630611 10 48 3 3 28.7755102040816
"944" 944 1 0.0245150162372738 0.959183673469388 7.62012035622052 -11.5520854001132 10 48 4 5 28.7755102040816
"945" 945 0 0.823366520227864 0.959183673469388 4.62469765393786 -14.8058047145535 10 48 5 5 28.7755102040816
"946" 946 4 0.820631313370541 0.959183673469388 7.49700685300655 -7.28966986322074 10 48 6 2 28.7755102040816
"947" 947 0 0.0955632287077606 0.959183673469388 4.74802816578909 -18.0812022799608 10 48 7 3 28.7755102040816
"948" 948 2 0.0596761875785887 0.959183673469388 5.45538948628842 -12.4770275627843 10 48 8 5 28.7755102040816
"949" 949 0 0.608956641051918 0.959183673469388 4.24985389028467 -15.6149730545643 10 48 9 1 28.7755102040816
"950" 950 4 0.358118778094649 0.959183673469388 6.50279376412533 -14.7446746174109 10 48 10 5 28.7755102040816
"951" 951 0 0.212094453861937 0.959183673469388 4.31779714337341 -12.6615712693926 10 48 11 3 28.7755102040816
"952" 952 0 0.618435505079105 0.959183673469388 3.76506579703442 -18.9739570145888 10 48 12 1 28.7755102040816
"953" 953 0 0.353117618011311 0.959183673469388 3.99405900122389 -18.6521342058472 10 48 13 2 28.7755102040816
"954" 954 0 0.844442341709509 0.959183673469388 4.12205985946372 -20.2513845916688 10 48 14 1 28.7755102040816
"955" 955 0 0.272385245654732 0.959183673469388 6.92581148877531 -16.0936476361389 10 48 15 1 28.7755102040816
"956" 956 0 0.962502768728882 0.959183673469388 5.12860986766196 -21.4345587647864 10 48 16 2 28.7755102040816
"957" 957 2 0.00760855153203011 0.959183673469388 7.36418412289373 -15.6369841915398 10 48 17 5 28.7755102040816
"958" 958 0 0.496044375933707 0.959183673469388 5.21775987757161 -13.4555386820477 10 48 18 5 28.7755102040816
"959" 959 0 0.303963934537023 0.959183673469388 5.95863341855607 -15.2380442631314 10 48 19 1 28.7755102040816
"960" 960 0 0.099967755144462 0.959183673469388 4.84993861186109 -15.5703825873027 10 48 20 3 28.7755102040816
"961" 961 0 0.141885310411453 0.979591836734694 8.03266890318494 -18.6794982091301 10 49 1 4 29.3877551020408
"962" 962 0 0.903049586340785 0.979591836734694 7.7321378658003 -14.1913970458433 10 49 2 1 29.3877551020408
"963" 963 0 0.554629281163216 0.979591836734694 3.85371292074572 -14.3708789633864 10 49 3 2 29.3877551020408
"964" 964 1 0.594052111497149 0.979591836734694 5.01403836784314 -8.93928866485859 10 49 4 5 29.3877551020408
"965" 965 0 0.185394271044061 0.979591836734694 5.3805974570046 -11.2472186948215 10 49 5 1 29.3877551020408
"966" 966 0 0.883408362045884 0.979591836734694 7.3340354423913 -17.3869835975458 10 49 6 4 29.3877551020408
"967" 967 0 0.468688981607556 0.979591836734694 5.66140395327832 -13.875637747393 10 49 7 4 29.3877551020408
"968" 968 5 0.959689968731254 0.979591836734694 7.46376295731764 -11.7288400711167 10 49 8 4 29.3877551020408
"969" 969 0 0.944737322861329 0.979591836734694 4.47639398085315 -16.2165739257546 10 49 9 4 29.3877551020408
"970" 970 1 0.314743722556159 0.979591836734694 5.15941288712796 -13.1960763722116 10 49 10 1 29.3877551020408
"971" 971 3 0.114289686316624 0.979591836734694 6.61797866732243 -12.3257139044916 10 49 11 2 29.3877551020408
"972" 972 3 0.525504657998681 0.979591836734694 7.31182042550657 -12.6498925120076 10 49 12 1 29.3877551020408
"973" 973 0 0.0482292044907808 0.979591836734694 4.46285430010769 -19.349000582065 10 49 13 3 29.3877551020408
"974" 974 0 0.772821844788268 0.979591836734694 4.48305689677957 -20.3646600973244 10 49 14 5 29.3877551020408
"975" 975 0 0.527643352048472 0.979591836734694 6.64655627584446 -12.3060333896152 10 49 15 1 29.3877551020408
"976" 976 0 0.674511657562107 0.979591836734694 4.69851310406241 -15.8060679431016 10 49 16 4 29.3877551020408
"977" 977 0 0.171516932779923 0.979591836734694 4.82369833154965 -13.4175860554424 10 49 17 3 29.3877551020408
"978" 978 0 0.953361469553784 0.979591836734694 3.59724404145393 -15.6848923648842 10 49 18 3 29.3877551020408
